2014年6月18日 - ,伊拉克“千人屠杀”震惊世界,https://world.huanqiu.com/article/9CaKrnJF5hn
2014年6月17日 - ,伊拉克内战持续境况每况愈下 韩拟研究撤侨计划,https://world.huanqiu.com/article/9CaKrnJF4Is?w=280
2014年6月23日 - ,揭秘中国在伊拉克安保团队 多为退役王牌特种兵,https://mil.huanqiu.com/article/9CaKrnJF6yF
2014年6月17日 - ,美媒:中国赢得伊战 比美国更适合轰炸伊拉克,https://mil.huanqiu.com/article/9CaKrnJF4qu
2014年7月2日 - ,伊拉克战火不断 中国企业为何海外风险重重,https://world.huanqiu.com/article/9CaKrnJFaa6
2014年6月13日 - ,被塔利班释放美士兵回国 1人换塔利班5人引争议,https://world.huanqiu.com/article/9CaKrnJF3Iz
2014年6月23日 - ,乌边防局:乌所有边防军人均已返回 无人留俄,https://world.huanqiu.com/article/9CaKrnJF6Sq
2014年6月30日 - ,以色列欲借库尔德引中东冲突 土耳其态度突转支持,https://world.huanqiu.com/article/9CaKrnJF8ZY
2014年7月22日 - ,利比亚冲突升级首都机场瘫痪 500名中国公民滞留,https://mil.huanqiu.com/article/9CaKrnJFiSc
2014年6月25日 - ,顿涅茨克宣布与卢甘斯克合并成立“共和国联盟”,https://world.huanqiu.com/article/9CaKrnJF7wP
2014年7月23日 - ,波多黎各警方调查16只猫狗死因 打击动物虐待,https://world.huanqiu.com/article/9CaKrnJFjvw
2014年6月9日 - ,伊朗导演反思两伊战争 挑战传统“神圣”语境,https://world.huanqiu.com/article/9CaKrnJF2Er
2014年6月5日 - ,美国两女生捅同学19刀 只是为取悦网上虚拟角色,https://world.huanqiu.com/article/9CaKrnJF1NV
2014年6月5日 - ,克里欲向黎巴嫩扩大援助 扶助当地叙利亚难民,https://world.huanqiu.com/article/9CaKrnJF22i
2014年7月9日 - ,日本神奈川一男子被自己汽车压死 或因坡道溜车,https://world.huanqiu.com/article/9CaKrnJFd5C
2014年7月4日 - ,美国闷死儿子父亲涉嫌故意杀子 审讯时无动于衷,https://world.huanqiu.com/article/9CaKrnJFbiQ
2014年7月11日 - ,加州附近海水上万鱼群汇集致海水瞬间变黑(图),https://world.huanqiu.com/article/9CaKrnJFe6X
2014年6月28日 - ,全智贤如约代言恒大 韩媒妄称中国推“东北工程”,https://world.huanqiu.com/article/9CaKrnJF8M0
2014年6月13日 - ,李克强访问英国希腊_环球网,https://world.huanqiu.com/special/lkq20140616/
2014年6月13日 - ,日各界反对集体自卫权 提交175万人签名安倍拒收,https://world.huanqiu.com/article/9CaKrnJF3yO
2014年6月17日 - ,伊拉克内战持续境况每况愈下 韩拟研究撤侨计划,https://world.huanqiu.com/article/9CaKrnJF4Is
